Month,Item,Value
202110,Vodka - take home (70cl bottle),20.497
202110,Cream liqueur - take home (70cl bottle),17.393
202110,Wine - take home (75cl bottle),
202110,Cider - take home (50cl can),2.195
202110,Sherry - take home (75cl bottle),
202110,Lager - take home (50cl can),1.934
202110,Stout - take home (50cl can),2.284
202110,Filtered cigarettes per 20 pk,14.288
202110,Stout - draught bar (1 pint),4.95
202110,Lager - draught bar (1 pint),5.304
202110,Lager - bar (33cl bottle),5.068
202110,Cider - draught bar (1 pint),5.423
202110,Ale - draught bar (1 pint),5.008
202110,Cider - bar (33cl bottle),5.205
202110,Flavoured alcoholic drink - bar (275ml bottle),5.727
202110,Whiskey - bar (single) per ½ glass,4.805
202110,Brandy - bar (single) per ½ glass,5.134
202110,Vodka - bar (single) per ½ glass,4.851
202110,Wine - bar (187ml bottle),
202110,Diesel per litre,1.558
202110,Petrol - unleaded per litre,1.654
202110,Cinema fee,10.616
202110,Nightclubs fee,
202110,Gent's dry cut fee,17.06
202110,"Gent's wash, cut, and blow dry fee",
202110,"Ladies' wash, cut and blow dry fee",46.854
202111,"White, self raising flour per 2 kg",2.079
202111,"Brown, wholemeal flour per 2 kg",2.787
202111,"Bread, white sliced pan, large (800g)",1.376
202111,"Bread, brown sliced pan, large (800g)",1.549
202111,Spaghetti per 500g,1.061
202111,Sirloin steak per kg,14.209
202111,Striploin steak per kg,19.411
202111,Roast beef - topside or rib per kg,11.757
202111,Sliced / diced beef pieces per kg,9.554
202111,Pork loin chops per kg,7.394
202111,Pork steak per kg,8.725
202111,Lamb - whole leg / half leg per kg,12.116
202111,Lamb loin chops per kg,18.875
202111,Lamb gigot chops per kg,
202111,Uncooked chicken medium size 1.6kg,4.685
202111,Lamb's liver per kg,
202111,Ham fillet per kg,5.657
202111,Cooked ham per kg,17.964
202111,Best back rashers per kg,9.332
202111,Pork sausages per kg,6.188
202111,Fresh fillet of whiting per kg,
202111,Fresh fillet of cod per kg,17.212
202111,Fresh salmon per kg,21.022
202111,Fresh fillet of plaice per kg,
202111,Fresh hake per kg,
202111,Smoked salmon per kg,32.428
202111,Full fat milk per 2 litre,1.688
202111,Low fat milk per 1 litre,1.026
202111,Irish cheddar per kg,8.852
202111,Large eggs per half dozen,1.781
202111,Medium eggs per half dozen,1.371
202111,Butter per lb,3.014
202111,Grapes per kg,4.734
202111,Bananas per kg,1.531
202111,Tomatoes per kg,3.368
202111,Onions per kg,1.165
202111,Broccoli per kg,2.717
202111,Carrots per kg,1.09
202111,Mushrooms per kg,3.674
202111,Tomatoes tinned per 400g,0.886
202111,Potatoes 2.5 kg,3.407
202111,Potatoes 7.5 kg,5.891
202111,Potatoes 10 kg,
202111,White granulated sugar per 1 kg,1.125
202111,Jam per lb,0.988
202111,Marmalade per lb,1.898
202111,Tea bags per 80,2.759
202111,Orange juice per litre,1.393
202111,Whiskey - take home (70cl bottle),22.931
202111,Brandy - take home (70cl bottle),33.338
202111,Vodka - take home (70cl bottle),19.404
202111,Cream liqueur - take home (70cl bottle),16.224
202111,Wine - take home (75cl bottle),
202111,Cider - take home (50cl can),2.187
202111,Sherry - take home (75cl bottle),
202111,Lager - take home (50cl can),1.909
202111,Stout - take home (50cl can),2.238
202111,Filtered cigarettes per 20 pk,14.638
202111,Stout - draught bar (1 pint),4.948
202111,Lager - draught bar (1 pint),5.308
202111,Lager - bar (33cl bottle),5.127
202111,Cider - draught bar (1 pint),5.416
202111,Ale - draught bar (1 pint),4.974
202111,Cider - bar (33cl bottle),5.128
202111,Flavoured alcoholic drink - bar (275ml bottle),5.873
202111,Whiskey - bar (single) per ½ glass,4.788
202111,Brandy - bar (single) per ½ glass,5.161
202111,Vodka - bar (single) per ½ glass,4.818
202111,Wine - bar (187ml bottle),
202111,Diesel per litre,1.614
202111,Petrol - unleaded per litre,1.716
202111,Cinema fee,10.239
202111,Nightclubs fee,
202111,Gent's dry cut fee,17.283
202111,"Gent's wash, cut, and blow dry fee",
202111,"Ladies' wash, cut and blow dry fee",45.351
202112,"White, self raising flour per 2 kg",2.063
202112,"Brown, wholemeal flour per 2 kg",2.712
202112,"Bread, white sliced pan, large (800g)",1.404
202112,"Bread, brown sliced pan, large (800g)",1.599
202112,Spaghetti per 500g,1.107
202112,Sirloin steak per kg,14.258
202112,Striploin steak per kg,20.36
202112,Roast beef - topside or rib per kg,11.634
202112,Sliced / diced beef pieces per kg,9.569
202112,Pork loin chops per kg,7.564
202112,Pork steak per kg,7.402
202112,Lamb - whole leg / half leg per kg,12.689
202112,Lamb loin chops per kg,18.893
202112,Lamb gigot chops per kg,
202112,Uncooked chicken medium size 1.6kg,4.795
202112,Lamb's liver per kg,
202112,Ham fillet per kg,5.538
202112,Cooked ham per kg,17.998
202112,Best back rashers per kg,9.173
202112,Pork sausages per kg,6.221
202112,Fresh fillet of whiting per kg,
202112,Fresh fillet of cod per kg,17.228
202112,Fresh salmon per kg,20.997
202112,Fresh fillet of plaice per kg,
202112,Fresh hake per kg,
202112,Smoked salmon per kg,31.971
202112,Full fat milk per 2 litre,1.691
202112,Low fat milk per 1 litre,1.02
202112,Irish cheddar per kg,8.978
202112,Large eggs per half dozen,1.781
202112,Medium eggs per half dozen,1.376
202112,Butter per lb,3.126
202112,Grapes per kg,4.79
202112,Bananas per kg,1.531
202112,Tomatoes per kg,3.376
202112,Onions per kg,1.206
202112,Broccoli per kg,2.763
202112,Carrots per kg,1.048
202112,Mushrooms per kg,3.759
202112,Tomatoes tinned per 400g,0.909
202112,Potatoes 2.5 kg,3.337
202112,Potatoes 7.5 kg,5.93
202112,Potatoes 10 kg,
202112,White granulated sugar per 1 kg,1.165
202112,Jam per lb,0.952
202112,Marmalade per lb,1.855
202112,Tea bags per 80,2.76
202112,Orange juice per litre,1.36
202112,Whiskey - take home (70cl bottle),22.379
202112,Brandy - take home (70cl bottle),33.265
202112,Vodka - take home (70cl bottle),18.688
202112,Cream liqueur - take home (70cl bottle),15.29
202112,Wine - take home (75cl bottle),
202112,Cider - take home (50cl can),2.178
202112,Sherry - take home (75cl bottle),
202112,Lager - take home (50cl can),1.822
202112,Stout - take home (50cl can),2.224
202112,Filtered cigarettes per 20 pk,14.665
202112,Stout - draught bar (1 pint),4.943
202112,Lager - draught bar (1 pint),5.309
202112,Lager - bar (33cl bottle),5.128
202112,Cider - draught bar (1 pint),5.433
202112,Ale - draught bar (1 pint),4.97
202112,Cider - bar (33cl bottle),5.04
202112,Flavoured alcoholic drink - bar (275ml bottle),5.868
202112,Whiskey - bar (single) per ½ glass,4.761
202112,Brandy - bar (single) per ½ glass,5.178
202112,Vodka - bar (single) per ½ glass,4.759
202112,Wine - bar (187ml bottle),
202112,Diesel per litre,1.604
202112,Petrol - unleaded per litre,1.69
202112,Cinema fee,10.157
202112,Nightclubs fee,
202112,Gent's dry cut fee,17.329
202112,"Gent's wash, cut, and blow dry fee",
202112,"Ladies' wash, cut and blow dry fee",46.536
