Month,Item,Value
201710,Onions per kg,1.066
201710,Broccoli per kg,2.681
201710,Carrots per kg,1.288
201710,Mushrooms per kg,3.94
201710,Tomatoes tinned per 400g,0.92
201710,Potatoes 2.5 kg,3.201
201710,Potatoes 7.5 kg,5.782
201710,Potatoes 10 kg,
201710,White granulated sugar per 1 kg,1.305
201710,Jam per lb,1.257
201710,Marmalade per lb,1.967
201710,Tea bags per 80,2.787
201710,Orange juice per litre,1.439
201710,Whiskey - take home (70cl bottle),23.813
201710,Brandy - take home (70cl bottle),31.427
201710,Vodka - take home (70cl bottle),19.4
201710,Cream liqueur - take home (70cl bottle),16.38
201710,Wine - take home (75cl bottle),
201710,Cider - take home (50cl can),2.078
201710,Sherry - take home (75cl bottle),
201710,Lager - take home (50cl can),2.012
201710,Stout - take home (50cl can),2.268
201710,Filtered cigarettes per 20 pk,11.611
201710,Stout - draught bar (1 pint),4.488
201710,Lager - draught bar (1 pint),4.872
201710,Lager - bar (33cl bottle),4.799
201710,Cider - draught bar (1 pint),4.949
201710,Ale - draught bar (1 pint),4.54
201710,Cider - bar (33cl bottle),4.936
201710,Flavoured alcoholic drink - bar (275ml bottle),5.487
201710,Whiskey - bar (single) per ½ glass,4.295
201710,Brandy - bar (single) per ½ glass,4.763
201710,Vodka - bar (single) per ½ glass,4.329
201710,Wine - bar (187ml bottle),
201710,Diesel per litre,1.234
201710,Petrol - unleaded per litre,1.35
201710,Cinema fee,9.508
201710,Nightclubs fee,9.171
201710,Gent's dry cut fee,12.399
201710,"Gent's wash, cut, and blow dry fee",
201710,"Ladies' wash, cut and blow dry fee",39.174
201711,"White, self raising flour per 2 kg",2.164
201711,"Brown, wholemeal flour per 2 kg",2.834
201711,"Bread, white sliced pan, large (800g)",1.257
201711,"Bread, brown sliced pan, large (800g)",1.408
201711,Spaghetti per 500g,1.125
201711,Sirloin steak per kg,16.018
201711,Striploin steak per kg,21.069
201711,Roast beef - topside or rib per kg,13.27
201711,Sliced / diced beef pieces per kg,10.873
201711,Pork loin chops per kg,7.747
201711,Pork steak per kg,9.205
201711,Lamb - whole leg / half leg per kg,12.32
201711,Lamb loin chops per kg,17.303
201711,Lamb gigot chops per kg,
201711,Uncooked chicken medium size 1.6kg,4.766
201711,Lamb's liver per kg,5.864
201711,Ham fillet per kg,5.645
201711,Cooked ham per kg,17.778
201711,Best back rashers per kg,9.929
201711,Pork sausages per kg,6.084
201711,Fresh fillet of whiting per kg,
201711,Fresh fillet of cod per kg,15.688
201711,Fresh salmon per kg,20.582
201711,Fresh fillet of plaice per kg,
201711,Fresh hake per kg,15.725
201711,Smoked salmon per kg,29.051
201711,Full fat milk per 2 litre,1.698
201711,Low fat milk per 1 litre,1.034
201711,Irish cheddar per kg,9.349
201711,Large eggs per half dozen,1.739
201711,Medium eggs per half dozen,1.429
201711,Butter per lb,2.921
201711,Grapes per kg,4.997
201711,Bananas per kg,1.412
201711,Tomatoes per kg,3.148
201711,Onions per kg,1.064
201711,Broccoli per kg,2.801
201711,Carrots per kg,1.234
201711,Mushrooms per kg,3.894
201711,Tomatoes tinned per 400g,0.898
201711,Potatoes 2.5 kg,3.157
201711,Potatoes 7.5 kg,5.682
201711,Potatoes 10 kg,
201711,White granulated sugar per 1 kg,1.311
201711,Jam per lb,1.204
201711,Marmalade per lb,1.909
201711,Tea bags per 80,2.731
201711,Orange juice per litre,1.408
201711,Whiskey - take home (70cl bottle),22.629
201711,Brandy - take home (70cl bottle),28.568
201711,Vodka - take home (70cl bottle),18.849
201711,Cream liqueur - take home (70cl bottle),14.172
201711,Wine - take home (75cl bottle),
201711,Cider - take home (50cl can),2.063
201711,Sherry - take home (75cl bottle),
201711,Lager - take home (50cl can),1.973
201711,Stout - take home (50cl can),2.258
201711,Filtered cigarettes per 20 pk,11.851
201711,Stout - draught bar (1 pint),4.483
201711,Lager - draught bar (1 pint),4.872
201711,Lager - bar (33cl bottle),4.792
201711,Cider - draught bar (1 pint),4.945
201711,Ale - draught bar (1 pint),4.534
201711,Cider - bar (33cl bottle),4.941
201711,Flavoured alcoholic drink - bar (275ml bottle),5.467
201711,Whiskey - bar (single) per ½ glass,4.296
201711,Brandy - bar (single) per ½ glass,4.76
201711,Vodka - bar (single) per ½ glass,4.33
201711,Wine - bar (187ml bottle),
201711,Diesel per litre,1.267
201711,Petrol - unleaded per litre,1.379
201711,Cinema fee,9.691
201711,Nightclubs fee,9.078
201711,Gent's dry cut fee,12.338
201711,"Gent's wash, cut, and blow dry fee",
201711,"Ladies' wash, cut and blow dry fee",39.223
201712,"White, self raising flour per 2 kg",2.21
201712,"Brown, wholemeal flour per 2 kg",2.836
201712,"Bread, white sliced pan, large (800g)",1.268
201712,"Bread, brown sliced pan, large (800g)",1.409
201712,Spaghetti per 500g,1.069
201712,Sirloin steak per kg,15.117
201712,Striploin steak per kg,20.44
201712,Roast beef - topside or rib per kg,13.405
201712,Sliced / diced beef pieces per kg,10.799
201712,Pork loin chops per kg,7.78
201712,Pork steak per kg,9.238
201712,Lamb - whole leg / half leg per kg,11.576
201712,Lamb loin chops per kg,18.018
201712,Lamb gigot chops per kg,
201712,Uncooked chicken medium size 1.6kg,4.809
201712,Lamb's liver per kg,5.899
201712,Ham fillet per kg,5.564
201712,Cooked ham per kg,18.146
201712,Best back rashers per kg,9.643
201712,Pork sausages per kg,5.991
201712,Fresh fillet of whiting per kg,
201712,Fresh fillet of cod per kg,17.078
201712,Fresh salmon per kg,20.613
201712,Fresh fillet of plaice per kg,
201712,Fresh hake per kg,14.904
201712,Smoked salmon per kg,29.43
201712,Full fat milk per 2 litre,1.7
201712,Low fat milk per 1 litre,1.042
201712,Irish cheddar per kg,9.685
201712,Large eggs per half dozen,1.745
201712,Medium eggs per half dozen,1.447
201712,Butter per lb,3.014
201712,Grapes per kg,5.03
201712,Bananas per kg,1.411
201712,Tomatoes per kg,3.143
201712,Onions per kg,1.071
201712,Broccoli per kg,2.738
201712,Carrots per kg,1.208
201712,Mushrooms per kg,3.839
201712,Tomatoes tinned per 400g,0.874
201712,Potatoes 2.5 kg,3.23
201712,Potatoes 7.5 kg,5.479
201712,Potatoes 10 kg,
201712,White granulated sugar per 1 kg,1.305
201712,Jam per lb,1.109
201712,Marmalade per lb,1.908
201712,Tea bags per 80,2.798
201712,Orange juice per litre,1.406
201712,Whiskey - take home (70cl bottle),22.066
201712,Brandy - take home (70cl bottle),27.907
201712,Vodka - take home (70cl bottle),18.26
201712,Cream liqueur - take home (70cl bottle),12.341
201712,Wine - take home (75cl bottle),
201712,Cider - take home (50cl can),2.071
201712,Sherry - take home (75cl bottle),
201712,Lager - take home (50cl can),1.989
201712,Stout - take home (50cl can),2.26
201712,Filtered cigarettes per 20 pk,11.857
201712,Stout - draught bar (1 pint),4.489
201712,Lager - draught bar (1 pint),4.879
201712,Lager - bar (33cl bottle),4.798
201712,Cider - draught bar (1 pint),4.954
201712,Ale - draught bar (1 pint),4.539
201712,Cider - bar (33cl bottle),4.943
201712,Flavoured alcoholic drink - bar (275ml bottle),5.466
201712,Whiskey - bar (single) per ½ glass,4.308
201712,Brandy - bar (single) per ½ glass,4.762
201712,Vodka - bar (single) per ½ glass,4.342
201712,Wine - bar (187ml bottle),
201712,Diesel per litre,1.27
201712,Petrol - unleaded per litre,1.378
201712,Cinema fee,9.672
201712,Nightclubs fee,9.144
201712,Gent's dry cut fee,12.436
201712,"Gent's wash, cut, and blow dry fee",
201712,"Ladies' wash, cut and blow dry fee",39.299
