Month,Item,Value
201410,Smoked salmon per kg,30.26
201410,Full fat milk per 2 litre,1.752
201410,Low fat milk per 1 litre,1.054
201410,Irish cheddar per kg,10.397
201410,Large eggs per half dozen,1.892
201410,Medium eggs per half dozen,1.607
201410,Butter per lb,2.729
201410,Grapes per kg,5.069
201410,Bananas per kg,1.361
201410,Tomatoes per kg,3.076
201410,Onions per kg,1.226
201410,Broccoli per kg,3.018
201410,Carrots per kg,1.292
201410,Mushrooms per kg,4.453
201410,Tomatoes tinned per 400g,0.95
201410,Potatoes 2.5 kg,3.091
201410,Potatoes 7.5 kg,
201410,Potatoes 10 kg,6.174
201410,White granulated sugar per 1 kg,1.3
201410,Jam per lb,1.911
201410,Marmalade per lb,1.964
201410,Tea bags per 80,2.655
201410,Orange juice per litre,1.561
201410,Whiskey - take home (70cl bottle),24.97
201410,Brandy - take home (70cl bottle),30.038
201410,Vodka - take home (70cl bottle),19.905
201410,Cream liqueur - take home (70cl bottle),16.905
201410,Wine - take home (75cl bottle),10.822
201410,Cider - take home (50cl can),2.246
201410,Sherry - take home (75cl bottle),13.65
201410,Lager - take home (50cl can),1.986
201410,Stout - take home (50cl can),2.229
201410,Filtered cigarettes per 20 pk,9.737
201410,Stout - draught bar (1 pint),4.299
201410,Lager - draught bar (1 pint),4.671
201410,Lager - bar (33cl bottle),4.616
201410,Cider - draught bar (1 pint),4.746
201410,Ale - draught bar (1 pint),4.356
201410,Cider - bar (33cl bottle),4.737
201410,Flavoured alcoholic drink - bar (275ml bottle),5.284
201410,Whiskey - bar (single) per ½ glass,4.05
201410,Brandy - bar (single) per ½ glass,4.576
201410,Vodka - bar (single) per ½ glass,4.109
201410,Wine - bar (187ml bottle),5.291
201410,Diesel per litre,1.43
201410,Petrol - unleaded per litre,1.524
201410,Cinema fee,9.223
201410,Nightclubs fee,9.213
201410,Gent's dry cut fee,11.977
201410,"Gent's wash, cut, and blow dry fee",17.851
201410,"Ladies' wash, cut and blow dry fee",37.251
201411,"White, self raising flour per 2 kg",2.194
201411,"Brown, wholemeal flour per 2 kg",2.975
201411,"Bread, white sliced pan, large (800g)",1.283
201411,"Bread, brown sliced pan, large (800g)",1.431
201411,Spaghetti per 500g,1.121
201411,Sirloin steak per kg,16.412
201411,Striploin steak per kg,20.628
201411,Roast beef - topside or rib per kg,13.114
201411,Sliced / diced beef pieces per kg,10.551
201411,Pork loin chops per kg,8.655
201411,Pork steak per kg,9.697
201411,Lamb - whole leg / half leg per kg,11.363
201411,Lamb loin chops per kg,17.729
201411,Lamb gigot chops per kg,12.75
201411,Uncooked chicken medium size 1.6kg,5.611
201411,Lamb's liver per kg,5.779
201411,Ham fillet per kg,5.901
201411,Cooked ham per kg,17.949
201411,Best back rashers per kg,10.598
201411,Pork sausages per kg,5.732
201411,Fresh fillet of whiting per kg,10.786
201411,Fresh fillet of cod per kg,17.363
201411,Fresh salmon per kg,18.661
201411,Fresh fillet of plaice per kg,16.567
201411,Fresh hake per kg,
201411,Smoked salmon per kg,29.824
201411,Full fat milk per 2 litre,1.75
201411,Low fat milk per 1 litre,1.056
201411,Irish cheddar per kg,10.624
201411,Large eggs per half dozen,1.877
201411,Medium eggs per half dozen,1.605
201411,Butter per lb,2.738
201411,Grapes per kg,5.4
201411,Bananas per kg,1.362
201411,Tomatoes per kg,3.049
201411,Onions per kg,1.181
201411,Broccoli per kg,3.225
201411,Carrots per kg,1.241
201411,Mushrooms per kg,4.584
201411,Tomatoes tinned per 400g,0.952
201411,Potatoes 2.5 kg,3.029
201411,Potatoes 7.5 kg,
201411,Potatoes 10 kg,5.744
201411,White granulated sugar per 1 kg,1.305
201411,Jam per lb,1.993
201411,Marmalade per lb,1.942
201411,Tea bags per 80,2.781
201411,Orange juice per litre,1.52
201411,Whiskey - take home (70cl bottle),23.903
201411,Brandy - take home (70cl bottle),28.396
201411,Vodka - take home (70cl bottle),19.217
201411,Cream liqueur - take home (70cl bottle),15.637
201411,Wine - take home (75cl bottle),10.454
201411,Cider - take home (50cl can),2.291
201411,Sherry - take home (75cl bottle),13.563
201411,Lager - take home (50cl can),1.984
201411,Stout - take home (50cl can),2.222
201411,Filtered cigarettes per 20 pk,9.988
201411,Stout - draught bar (1 pint),4.3
201411,Lager - draught bar (1 pint),4.673
201411,Lager - bar (33cl bottle),4.614
201411,Cider - draught bar (1 pint),4.748
201411,Ale - draught bar (1 pint),4.363
201411,Cider - bar (33cl bottle),4.743
201411,Flavoured alcoholic drink - bar (275ml bottle),5.283
201411,Whiskey - bar (single) per ½ glass,4.05
201411,Brandy - bar (single) per ½ glass,4.577
201411,Vodka - bar (single) per ½ glass,4.108
201411,Wine - bar (187ml bottle),5.295
201411,Diesel per litre,1.391
201411,Petrol - unleaded per litre,1.481
201411,Cinema fee,9.234
201411,Nightclubs fee,9.255
201411,Gent's dry cut fee,11.941
201411,"Gent's wash, cut, and blow dry fee",17.893
201411,"Ladies' wash, cut and blow dry fee",37.219
201412,"White, self raising flour per 2 kg",2.144
201412,"Brown, wholemeal flour per 2 kg",2.94
201412,"Bread, white sliced pan, large (800g)",1.259
201412,"Bread, brown sliced pan, large (800g)",1.383
201412,Spaghetti per 500g,1.115
201412,Sirloin steak per kg,16.369
201412,Striploin steak per kg,20.341
201412,Roast beef - topside or rib per kg,12.6
201412,Sliced / diced beef pieces per kg,10.578
201412,Pork loin chops per kg,8.098
201412,Pork steak per kg,9.509
201412,Lamb - whole leg / half leg per kg,11.461
201412,Lamb loin chops per kg,16.573
201412,Lamb gigot chops per kg,12.751
201412,Uncooked chicken medium size 1.6kg,5.513
201412,Lamb's liver per kg,5.811
201412,Ham fillet per kg,5.849
201412,Cooked ham per kg,17.781
201412,Best back rashers per kg,10.651
201412,Pork sausages per kg,5.881
201412,Fresh fillet of whiting per kg,10.915
201412,Fresh fillet of cod per kg,16.246
201412,Fresh salmon per kg,19.155
201412,Fresh fillet of plaice per kg,17.859
201412,Fresh hake per kg,
201412,Smoked salmon per kg,28.707
201412,Full fat milk per 2 litre,1.732
201412,Low fat milk per 1 litre,1.056
201412,Irish cheddar per kg,10.54
201412,Large eggs per half dozen,1.87
201412,Medium eggs per half dozen,1.553
201412,Butter per lb,2.727
201412,Grapes per kg,5.521
201412,Bananas per kg,1.363
201412,Tomatoes per kg,3.061
201412,Onions per kg,1.162
201412,Broccoli per kg,2.974
201412,Carrots per kg,1.24
201412,Mushrooms per kg,4.455
201412,Tomatoes tinned per 400g,0.972
201412,Potatoes 2.5 kg,2.982
201412,Potatoes 7.5 kg,
201412,Potatoes 10 kg,5.365
201412,White granulated sugar per 1 kg,1.311
201412,Jam per lb,1.993
201412,Marmalade per lb,1.903
201412,Tea bags per 80,2.858
201412,Orange juice per litre,1.567
201412,Whiskey - take home (70cl bottle),22.398
201412,Brandy - take home (70cl bottle),28.117
201412,Vodka - take home (70cl bottle),18.274
201412,Cream liqueur - take home (70cl bottle),12.38
201412,Wine - take home (75cl bottle),10.274
201412,Cider - take home (50cl can),2.297
201412,Sherry - take home (75cl bottle),12.603
201412,Lager - take home (50cl can),1.982
201412,Stout - take home (50cl can),2.222
201412,Filtered cigarettes per 20 pk,9.989
201412,Stout - draught bar (1 pint),4.3
201412,Lager - draught bar (1 pint),4.673
201412,Lager - bar (33cl bottle),4.616
201412,Cider - draught bar (1 pint),4.752
201412,Ale - draught bar (1 pint),4.362
201412,Cider - bar (33cl bottle),4.746
201412,Flavoured alcoholic drink - bar (275ml bottle),5.287
201412,Whiskey - bar (single) per ½ glass,4.052
201412,Brandy - bar (single) per ½ glass,4.577
201412,Vodka - bar (single) per ½ glass,4.11
201412,Wine - bar (187ml bottle),5.294
201412,Diesel per litre,1.339
201412,Petrol - unleaded per litre,1.419
201412,Cinema fee,9.125
201412,Nightclubs fee,9.407
201412,Gent's dry cut fee,11.941
201412,"Gent's wash, cut, and blow dry fee",18.543
201412,"Ladies' wash, cut and blow dry fee",39.41
