Month,Item,Value
202010,Marmalade per lb,1.873
202010,Tea bags per 80,2.693
202010,Orange juice per litre,1.353
202010,Whiskey - take home (70cl bottle),25.578
202010,Brandy - take home (70cl bottle),31.883
202010,Vodka - take home (70cl bottle),19.226
202010,Cream liqueur - take home (70cl bottle),16.543
202010,Wine - take home (75cl bottle),
202010,Cider - take home (50cl can),2.166
202010,Sherry - take home (75cl bottle),
202010,Lager - take home (50cl can),1.933
202010,Stout - take home (50cl can),2.32
202010,Filtered cigarettes per 20 pk,13.442
202010,Stout - draught bar (1 pint),4.928
202010,Lager - draught bar (1 pint),5.224
202010,Lager - bar (33cl bottle),5.128
202010,Cider - draught bar (1 pint),5.375
202010,Ale - draught bar (1 pint),5.008
202010,Cider - bar (33cl bottle),5.319
202010,Flavoured alcoholic drink - bar (275ml bottle),5.691
202010,Whiskey - bar (single) per ½ glass,4.837
202010,Brandy - bar (single) per ½ glass,5.125
202010,Vodka - bar (single) per ½ glass,4.852
202010,Wine - bar (187ml bottle),
202010,Diesel per litre,1.244
202010,Petrol - unleaded per litre,1.361
202010,Cinema fee,
202010,Nightclubs fee,
202010,Gent's dry cut fee,16.613
202010,"Gent's wash, cut, and blow dry fee",
202010,"Ladies' wash, cut and blow dry fee",46.929
202011,"White, self raising flour per 2 kg",1.977
202011,"Brown, wholemeal flour per 2 kg",2.792
202011,"Bread, white sliced pan, large (800g)",1.294
202011,"Bread, brown sliced pan, large (800g)",1.448
202011,Spaghetti per 500g,1.019
202011,Sirloin steak per kg,14.95
202011,Striploin steak per kg,19.911
202011,Roast beef - topside or rib per kg,13.21
202011,Sliced / diced beef pieces per kg,9.758
202011,Pork loin chops per kg,7.817
202011,Pork steak per kg,8.779
202011,Lamb - whole leg / half leg per kg,12.67
202011,Lamb loin chops per kg,18.184
202011,Lamb gigot chops per kg,
202011,Uncooked chicken medium size 1.6kg,4.669
202011,Lamb's liver per kg,
202011,Ham fillet per kg,5.749
202011,Cooked ham per kg,17.994
202011,Best back rashers per kg,9.339
202011,Pork sausages per kg,6.325
202011,Fresh fillet of whiting per kg,
202011,Fresh fillet of cod per kg,17.212
202011,Fresh salmon per kg,21.327
202011,Fresh fillet of plaice per kg,
202011,Fresh hake per kg,
202011,Smoked salmon per kg,31.761
202011,Full fat milk per 2 litre,1.687
202011,Low fat milk per 1 litre,1.025
202011,Irish cheddar per kg,8.618
202011,Large eggs per half dozen,1.78
202011,Medium eggs per half dozen,1.425
202011,Butter per lb,3.079
202011,Grapes per kg,5.094
202011,Bananas per kg,1.464
202011,Tomatoes per kg,3.248
202011,Onions per kg,1.202
202011,Broccoli per kg,2.549
202011,Carrots per kg,1.121
202011,Mushrooms per kg,3.689
202011,Tomatoes tinned per 400g,0.804
202011,Potatoes 2.5 kg,3.517
202011,Potatoes 7.5 kg,6.409
202011,Potatoes 10 kg,
202011,White granulated sugar per 1 kg,1.115
202011,Jam per lb,0.965
202011,Marmalade per lb,1.851
202011,Tea bags per 80,2.77
202011,Orange juice per litre,1.317
202011,Whiskey - take home (70cl bottle),24.572
202011,Brandy - take home (70cl bottle),29.565
202011,Vodka - take home (70cl bottle),19.253
202011,Cream liqueur - take home (70cl bottle),15.624
202011,Wine - take home (75cl bottle),
202011,Cider - take home (50cl can),2.024
202011,Sherry - take home (75cl bottle),
202011,Lager - take home (50cl can),1.92
202011,Stout - take home (50cl can),2.301
202011,Filtered cigarettes per 20 pk,13.622
202011,Stout - draught bar (1 pint),
202011,Lager - draught bar (1 pint),
202011,Lager - bar (33cl bottle),
202011,Cider - draught bar (1 pint),
202011,Ale - draught bar (1 pint),
202011,Cider - bar (33cl bottle),
202011,Flavoured alcoholic drink - bar (275ml bottle),
202011,Whiskey - bar (single) per ½ glass,
202011,Brandy - bar (single) per ½ glass,
202011,Vodka - bar (single) per ½ glass,
202011,Wine - bar (187ml bottle),
202011,Diesel per litre,1.253
202011,Petrol - unleaded per litre,1.363
202011,Cinema fee,
202011,Nightclubs fee,
202011,Gent's dry cut fee,
202011,"Gent's wash, cut, and blow dry fee",
202011,"Ladies' wash, cut and blow dry fee",
202012,"White, self raising flour per 2 kg",1.964
202012,"Brown, wholemeal flour per 2 kg",2.792
202012,"Bread, white sliced pan, large (800g)",1.304
202012,"Bread, brown sliced pan, large (800g)",1.467
202012,Spaghetti per 500g,1.017
202012,Sirloin steak per kg,14.946
202012,Striploin steak per kg,19.797
202012,Roast beef - topside or rib per kg,12.249
202012,Sliced / diced beef pieces per kg,9.282
202012,Pork loin chops per kg,7.834
202012,Pork steak per kg,8.307
202012,Lamb - whole leg / half leg per kg,12.678
202012,Lamb loin chops per kg,18.001
202012,Lamb gigot chops per kg,
202012,Uncooked chicken medium size 1.6kg,4.59
202012,Lamb's liver per kg,
202012,Ham fillet per kg,5.688
202012,Cooked ham per kg,18.058
202012,Best back rashers per kg,9.237
202012,Pork sausages per kg,6.351
202012,Fresh fillet of whiting per kg,
202012,Fresh fillet of cod per kg,17.212
202012,Fresh salmon per kg,21.197
202012,Fresh fillet of plaice per kg,
202012,Fresh hake per kg,
202012,Smoked salmon per kg,31.049
202012,Full fat milk per 2 litre,1.687
202012,Low fat milk per 1 litre,1.025
202012,Irish cheddar per kg,8.992
202012,Large eggs per half dozen,1.78
202012,Medium eggs per half dozen,1.425
202012,Butter per lb,3.006
202012,Grapes per kg,5.094
202012,Bananas per kg,1.465
202012,Tomatoes per kg,3.319
202012,Onions per kg,1.21
202012,Broccoli per kg,2.586
202012,Carrots per kg,1.107
202012,Mushrooms per kg,3.673
202012,Tomatoes tinned per 400g,0.851
202012,Potatoes 2.5 kg,3.567
202012,Potatoes 7.5 kg,6.461
202012,Potatoes 10 kg,
202012,White granulated sugar per 1 kg,1.139
202012,Jam per lb,0.942
202012,Marmalade per lb,1.811
202012,Tea bags per 80,2.708
202012,Orange juice per litre,1.302
202012,Whiskey - take home (70cl bottle),23.897
202012,Brandy - take home (70cl bottle),26.974
202012,Vodka - take home (70cl bottle),18.422
202012,Cream liqueur - take home (70cl bottle),15.021
202012,Wine - take home (75cl bottle),
202012,Cider - take home (50cl can),2.074
202012,Sherry - take home (75cl bottle),
202012,Lager - take home (50cl can),1.915
202012,Stout - take home (50cl can),2.315
202012,Filtered cigarettes per 20 pk,13.63
202012,Stout - draught bar (1 pint),4.882
202012,Lager - draught bar (1 pint),5.26
202012,Lager - bar (33cl bottle),5.074
202012,Cider - draught bar (1 pint),5.355
202012,Ale - draught bar (1 pint),4.935
202012,Cider - bar (33cl bottle),5.255
202012,Flavoured alcoholic drink - bar (275ml bottle),5.731
202012,Whiskey - bar (single) per ½ glass,4.772
202012,Brandy - bar (single) per ½ glass,5.107
202012,Vodka - bar (single) per ½ glass,4.837
202012,Wine - bar (187ml bottle),
202012,Diesel per litre,1.181
202012,Petrol - unleaded per litre,1.283
202012,Cinema fee,10.052
202012,Nightclubs fee,
202012,Gent's dry cut fee,16.651
202012,"Gent's wash, cut, and blow dry fee",
202012,"Ladies' wash, cut and blow dry fee",46.983
