Month,Item,Value
202210,Onions per kg,1.245
202210,Broccoli per kg,2.92
202210,Carrots per kg,1.172
202210,Mushrooms per kg,3.655
202210,Tomatoes tinned per 400g,0.95
202210,Potatoes 2.5 kg,3.378
202210,Potatoes 7.5 kg,6.008
202210,Potatoes 10 kg,
202210,White granulated sugar per 1 kg,1.331
202210,Jam per lb,1.009
202210,Marmalade per lb,2.013
202210,Tea bags per 80,2.818
202210,Orange juice per litre,1.428
202210,Whiskey - take home (70cl bottle),26.725
202210,Brandy - take home (70cl bottle),43.033
202210,Vodka - take home (70cl bottle),24.007
202210,Cream liqueur - take home (70cl bottle),17.052
202210,Wine - take home (75cl bottle),
202210,Cider - take home (50cl can),2.458
202210,Sherry - take home (75cl bottle),
202210,Lager - take home (50cl can),2.163
202210,Stout - take home (50cl can),2.313
202210,Filtered cigarettes per 20 pk,15.352
202210,Stout - draught bar (1 pint),5.15
202210,Lager - draught bar (1 pint),5.558
202210,Lager - bar (33cl bottle),5.285
202210,Cider - draught bar (1 pint),5.663
202210,Ale - draught bar (1 pint),5.201
202210,Cider - bar (33cl bottle),5.235
202210,Flavoured alcoholic drink - bar (275ml bottle),6.075
202210,Whiskey - bar (single) per ½ glass,5.009
202210,Brandy - bar (single) per ½ glass,5.452
202210,Vodka - bar (single) per ½ glass,5.002
202210,Wine - bar (187ml bottle),
202210,Diesel per litre,1.95
202210,Petrol - unleaded per litre,1.796
202210,Cinema fee,10.688
202210,Nightclubs fee,16.664
202210,Gent's dry cut fee,17.877
202210,"Gent's wash, cut, and blow dry fee",
202210,"Ladies' wash, cut and blow dry fee",48.804
