Month,Item,Value
201610,Smoked salmon per kg,28.824
201610,Full fat milk per 2 litre,1.691
201610,Low fat milk per 1 litre,1.052
201610,Irish cheddar per kg,10.057
201610,Large eggs per half dozen,1.743
201610,Medium eggs per half dozen,1.401
201610,Butter per lb,2.653
201610,Grapes per kg,5.007
201610,Bananas per kg,1.411
201610,Tomatoes per kg,2.906
201610,Onions per kg,1.075
201610,Broccoli per kg,3.092
201610,Carrots per kg,1.202
201610,Mushrooms per kg,4.129
201610,Tomatoes tinned per 400g,0.892
201610,Potatoes 2.5 kg,3.164
201610,Potatoes 7.5 kg,
201610,Potatoes 10 kg,7.657
201610,White granulated sugar per 1 kg,1.273
201610,Jam per lb,1.352
201610,Marmalade per lb,1.802
201610,Tea bags per 80,2.743
201610,Orange juice per litre,1.531
201610,Whiskey - take home (70cl bottle),24.579
201610,Brandy - take home (70cl bottle),31.078
201610,Vodka - take home (70cl bottle),19.209
201610,Cream liqueur - take home (70cl bottle),15.618
201610,Wine - take home (75cl bottle),10.157
201610,Cider - take home (50cl can),2.079
201610,Sherry - take home (75cl bottle),14.361
201610,Lager - take home (50cl can),1.92
201610,Stout - take home (50cl can),2.192
201610,Filtered cigarettes per 20 pk,10.981
201610,Stout - draught bar (1 pint),4.337
201610,Lager - draught bar (1 pint),4.722
201610,Lager - bar (33cl bottle),4.643
201610,Cider - draught bar (1 pint),4.795
201610,Ale - draught bar (1 pint),4.395
201610,Cider - bar (33cl bottle),4.776
201610,Flavoured alcoholic drink - bar (275ml bottle),5.322
201610,Whiskey - bar (single) per ½ glass,4.136
201610,Brandy - bar (single) per ½ glass,4.638
201610,Vodka - bar (single) per ½ glass,4.179
201610,Wine - bar (187ml bottle),5.368
201610,Diesel per litre,1.19
201610,Petrol - unleaded per litre,1.299
201610,Cinema fee,9.285
201610,Nightclubs fee,9.113
201610,Gent's dry cut fee,11.951
201610,"Gent's wash, cut, and blow dry fee",17.705
201610,"Ladies' wash, cut and blow dry fee",38.716
201611,"White, self raising flour per 2 kg",2.198
201611,"Brown, wholemeal flour per 2 kg",2.958
201611,"Bread, white sliced pan, large (800g)",1.289
201611,"Bread, brown sliced pan, large (800g)",1.38
201611,Spaghetti per 500g,1.108
201611,Sirloin steak per kg,16.12
201611,Striploin steak per kg,22.662
201611,Roast beef - topside or rib per kg,13.371
201611,Sliced / diced beef pieces per kg,10.512
201611,Pork loin chops per kg,8.031
201611,Pork steak per kg,8.932
201611,Lamb - whole leg / half leg per kg,11.987
201611,Lamb loin chops per kg,18.503
201611,Lamb gigot chops per kg,12.79
201611,Uncooked chicken medium size 1.6kg,4.893
201611,Lamb's liver per kg,5.831
201611,Ham fillet per kg,5.517
201611,Cooked ham per kg,17.573
201611,Best back rashers per kg,9.952
201611,Pork sausages per kg,5.846
201611,Fresh fillet of whiting per kg,10.839
201611,Fresh fillet of cod per kg,15.353
201611,Fresh salmon per kg,20.76
201611,Fresh fillet of plaice per kg,19.697
201611,Fresh hake per kg,
201611,Smoked salmon per kg,28.133
201611,Full fat milk per 2 litre,1.697
201611,Low fat milk per 1 litre,1.05
201611,Irish cheddar per kg,9.836
201611,Large eggs per half dozen,1.741
201611,Medium eggs per half dozen,1.416
201611,Butter per lb,2.655
201611,Grapes per kg,5.019
201611,Bananas per kg,1.403
201611,Tomatoes per kg,2.936
201611,Onions per kg,1.07
201611,Broccoli per kg,2.888
201611,Carrots per kg,1.276
201611,Mushrooms per kg,4.091
201611,Tomatoes tinned per 400g,0.905
201611,Potatoes 2.5 kg,3.135
201611,Potatoes 7.5 kg,
201611,Potatoes 10 kg,7.638
201611,White granulated sugar per 1 kg,1.264
201611,Jam per lb,1.366
201611,Marmalade per lb,1.914
201611,Tea bags per 80,2.716
201611,Orange juice per litre,1.518
201611,Whiskey - take home (70cl bottle),22.518
201611,Brandy - take home (70cl bottle),28.201
201611,Vodka - take home (70cl bottle),19.08
201611,Cream liqueur - take home (70cl bottle),13.845
201611,Wine - take home (75cl bottle),10.304
201611,Cider - take home (50cl can),2.087
201611,Sherry - take home (75cl bottle),14.043
201611,Lager - take home (50cl can),1.904
201611,Stout - take home (50cl can),2.183
201611,Filtered cigarettes per 20 pk,11.243
201611,Stout - draught bar (1 pint),4.341
201611,Lager - draught bar (1 pint),4.726
201611,Lager - bar (33cl bottle),4.645
201611,Cider - draught bar (1 pint),4.795
201611,Ale - draught bar (1 pint),4.4
201611,Cider - bar (33cl bottle),4.782
201611,Flavoured alcoholic drink - bar (275ml bottle),5.328
201611,Whiskey - bar (single) per ½ glass,4.147
201611,Brandy - bar (single) per ½ glass,4.646
201611,Vodka - bar (single) per ½ glass,4.191
201611,Wine - bar (187ml bottle),5.381
201611,Diesel per litre,1.207
201611,Petrol - unleaded per litre,1.306
201611,Cinema fee,9.329
201611,Nightclubs fee,9.056
201611,Gent's dry cut fee,11.898
201611,"Gent's wash, cut, and blow dry fee",17.767
201611,"Ladies' wash, cut and blow dry fee",38.826
201612,"White, self raising flour per 2 kg",2.278
201612,"Brown, wholemeal flour per 2 kg",2.95
201612,"Bread, white sliced pan, large (800g)",1.285
201612,"Bread, brown sliced pan, large (800g)",1.368
201612,Spaghetti per 500g,1.124
201612,Sirloin steak per kg,15.086
201612,Striploin steak per kg,20.793
201612,Roast beef - topside or rib per kg,12.761
201612,Sliced / diced beef pieces per kg,10.583
201612,Pork loin chops per kg,7.556
201612,Pork steak per kg,9.156
201612,Lamb - whole leg / half leg per kg,11.854
201612,Lamb loin chops per kg,18.205
201612,Lamb gigot chops per kg,
201612,Uncooked chicken medium size 1.6kg,4.903
201612,Lamb's liver per kg,5.847
201612,Ham fillet per kg,5.578
201612,Cooked ham per kg,18.38
201612,Best back rashers per kg,9.778
201612,Pork sausages per kg,5.812
201612,Fresh fillet of whiting per kg,
201612,Fresh fillet of cod per kg,17.108
201612,Fresh salmon per kg,20.057
201612,Fresh fillet of plaice per kg,
201612,Fresh hake per kg,
201612,Smoked salmon per kg,27.638
201612,Full fat milk per 2 litre,1.697
201612,Low fat milk per 1 litre,1.049
201612,Irish cheddar per kg,10.369
201612,Large eggs per half dozen,1.758
201612,Medium eggs per half dozen,1.478
201612,Butter per lb,2.654
201612,Grapes per kg,5.112
201612,Bananas per kg,1.406
201612,Tomatoes per kg,2.925
201612,Onions per kg,1.07
201612,Broccoli per kg,3.08
201612,Carrots per kg,1.262
201612,Mushrooms per kg,3.932
201612,Tomatoes tinned per 400g,0.896
201612,Potatoes 2.5 kg,3.137
201612,Potatoes 7.5 kg,
201612,Potatoes 10 kg,
201612,White granulated sugar per 1 kg,1.289
201612,Jam per lb,1.376
201612,Marmalade per lb,1.778
201612,Tea bags per 80,2.809
201612,Orange juice per litre,1.502
201612,Whiskey - take home (70cl bottle),22.139
201612,Brandy - take home (70cl bottle),27.195
201612,Vodka - take home (70cl bottle),17.678
201612,Cream liqueur - take home (70cl bottle),12.005
201612,Wine - take home (75cl bottle),
201612,Cider - take home (50cl can),2.074
201612,Sherry - take home (75cl bottle),
201612,Lager - take home (50cl can),1.931
201612,Stout - take home (50cl can),2.19
201612,Filtered cigarettes per 20 pk,11.242
201612,Stout - draught bar (1 pint),4.359
201612,Lager - draught bar (1 pint),4.744
201612,Lager - bar (33cl bottle),4.656
201612,Cider - draught bar (1 pint),4.816
201612,Ale - draught bar (1 pint),4.418
201612,Cider - bar (33cl bottle),4.807
201612,Flavoured alcoholic drink - bar (275ml bottle),5.403
201612,Whiskey - bar (single) per ½ glass,4.166
201612,Brandy - bar (single) per ½ glass,4.665
201612,Vodka - bar (single) per ½ glass,4.207
201612,Wine - bar (187ml bottle),
201612,Diesel per litre,1.229
201612,Petrol - unleaded per litre,1.325
201612,Cinema fee,9.334
201612,Nightclubs fee,8.718
201612,Gent's dry cut fee,11.944
201612,"Gent's wash, cut, and blow dry fee",
201612,"Ladies' wash, cut and blow dry fee",38.821
