Month,Item,Value
201310,Smoked salmon per kg,28.363
201310,Full fat milk per 2 litre,1.832
201310,Low fat milk per 1 litre,1.082
201310,Irish cheddar per kg,10.869
201310,Large eggs per half dozen,1.867
201310,Medium eggs per half dozen,1.626
201310,Butter per lb,2.783
201310,Grapes per kg,5.293
201310,Bananas per kg,1.373
201310,Tomatoes per kg,3.028
201310,Onions per kg,1.222
201310,Broccoli per kg,3.057
201310,Carrots per kg,1.262
201310,Mushrooms per kg,4.839
201310,Tomatoes tinned per 400g,0.898
201310,Potatoes 2.5 kg,3.74
201310,Potatoes 7.5 kg,
201310,Potatoes 10 kg,8.797
201310,White granulated sugar per 1 kg,1.342
201310,Jam per lb,1.962
201310,Marmalade per lb,1.917
201310,Tea bags per 80,2.826
201310,Orange juice per litre,1.549
201310,Whiskey - take home (70cl bottle),23.872
201310,Brandy - take home (70cl bottle),27.988
201310,Vodka - take home (70cl bottle),19.983
201310,Cream liqueur - take home (70cl bottle),16.15
201310,Wine - take home (75cl bottle),10.05
201310,Cider - take home (50cl can),2.221
201310,Sherry - take home (75cl bottle),13.56
201310,Lager - take home (50cl can),1.902
201310,Stout - take home (50cl can),2.159
201310,Filtered cigarettes per 20 pk,9.348
201310,Stout - draught bar (1 pint),4.167
201310,Lager - draught bar (1 pint),4.543
201310,Lager - bar (33cl bottle),4.509
201310,Cider - draught bar (1 pint),4.607
201310,Ale - draught bar (1 pint),4.198
201310,Cider - bar (33cl bottle),4.633
201310,Flavoured alcoholic drink - bar (275ml bottle),5.245
201310,Whiskey - bar (single) per ½ glass,3.906
201310,Brandy - bar (single) per ½ glass,4.452
201310,Vodka - bar (single) per ½ glass,3.947
201310,Wine - bar (187ml bottle),5.097
201310,Diesel per litre,1.492
201310,Petrol - unleaded per litre,1.566
201310,Cinema fee,9.071
201310,Nightclubs fee,9.483
201310,Gent's dry cut fee,11.72
201310,"Gent's wash, cut, and blow dry fee",17.566
201310,"Ladies' wash, cut and blow dry fee",36.58
201311,"White, self raising flour per 2 kg",2.212
201311,"Brown, wholemeal flour per 2 kg",2.965
201311,"Bread, white sliced pan, large (800g)",1.309
201311,"Bread, brown sliced pan, large (800g)",1.561
201311,Spaghetti per 500g,1.115
201311,Sirloin steak per kg,16.447
201311,Striploin steak per kg,23.014
201311,Roast beef - topside or rib per kg,13.263
201311,Sliced / diced beef pieces per kg,10.583
201311,Pork loin chops per kg,8.499
201311,Pork steak per kg,9.678
201311,Lamb - whole leg / half leg per kg,11.397
201311,Lamb loin chops per kg,17.152
201311,Lamb gigot chops per kg,11.907
201311,Uncooked chicken medium size 1.6kg,5.9
201311,Lamb's liver per kg,5.911
201311,Ham fillet per kg,6.072
201311,Cooked ham per kg,18.105
201311,Best back rashers per kg,10.707
201311,Pork sausages per kg,5.92
201311,Fresh fillet of whiting per kg,10.058
201311,Fresh fillet of cod per kg,16.712
201311,Fresh salmon per kg,18.354
201311,Fresh fillet of plaice per kg,17.286
201311,Fresh hake per kg,
201311,Smoked salmon per kg,27.538
201311,Full fat milk per 2 litre,1.784
201311,Low fat milk per 1 litre,1.072
201311,Irish cheddar per kg,11.407
201311,Large eggs per half dozen,1.874
201311,Medium eggs per half dozen,1.623
201311,Butter per lb,2.785
201311,Grapes per kg,5.433
201311,Bananas per kg,1.367
201311,Tomatoes per kg,3.053
201311,Onions per kg,1.174
201311,Broccoli per kg,3.265
201311,Carrots per kg,1.32
201311,Mushrooms per kg,4.826
201311,Tomatoes tinned per 400g,0.871
201311,Potatoes 2.5 kg,3.735
201311,Potatoes 7.5 kg,
201311,Potatoes 10 kg,7.98
201311,White granulated sugar per 1 kg,1.34
201311,Jam per lb,2.021
201311,Marmalade per lb,1.95
201311,Tea bags per 80,2.858
201311,Orange juice per litre,1.528
201311,Whiskey - take home (70cl bottle),23.084
201311,Brandy - take home (70cl bottle),26.643
201311,Vodka - take home (70cl bottle),18.993
201311,Cream liqueur - take home (70cl bottle),14.38
201311,Wine - take home (75cl bottle),9.989
201311,Cider - take home (50cl can),2.294
201311,Sherry - take home (75cl bottle),13.034
201311,Lager - take home (50cl can),1.924
201311,Stout - take home (50cl can),2.183
201311,Filtered cigarettes per 20 pk,9.47
201311,Stout - draught bar (1 pint),4.284
201311,Lager - draught bar (1 pint),4.655
201311,Lager - bar (33cl bottle),4.604
201311,Cider - draught bar (1 pint),4.725
201311,Ale - draught bar (1 pint),4.322
201311,Cider - bar (33cl bottle),4.729
201311,Flavoured alcoholic drink - bar (275ml bottle),5.331
201311,Whiskey - bar (single) per ½ glass,4.029
201311,Brandy - bar (single) per ½ glass,4.55
201311,Vodka - bar (single) per ½ glass,4.074
201311,Wine - bar (187ml bottle),5.256
201311,Diesel per litre,1.473
201311,Petrol - unleaded per litre,1.53
201311,Cinema fee,9.063
201311,Nightclubs fee,9.569
201311,Gent's dry cut fee,11.715
201311,"Gent's wash, cut, and blow dry fee",17.543
201311,"Ladies' wash, cut and blow dry fee",36.743
201312,"White, self raising flour per 2 kg",2.286
201312,"Brown, wholemeal flour per 2 kg",2.98
201312,"Bread, white sliced pan, large (800g)",1.299
201312,"Bread, brown sliced pan, large (800g)",1.558
201312,Spaghetti per 500g,1.106
201312,Sirloin steak per kg,16.221
201312,Striploin steak per kg,22.865
201312,Roast beef - topside or rib per kg,13.342
201312,Sliced / diced beef pieces per kg,10.545
201312,Pork loin chops per kg,8.419
201312,Pork steak per kg,9.79
201312,Lamb - whole leg / half leg per kg,11.34
201312,Lamb loin chops per kg,18.393
201312,Lamb gigot chops per kg,12.737
201312,Uncooked chicken medium size 1.6kg,5.79
201312,Lamb's liver per kg,5.812
201312,Ham fillet per kg,6.026
201312,Cooked ham per kg,18.071
201312,Best back rashers per kg,10.678
201312,Pork sausages per kg,5.968
201312,Fresh fillet of whiting per kg,10.899
201312,Fresh fillet of cod per kg,16.425
201312,Fresh salmon per kg,18.589
201312,Fresh fillet of plaice per kg,18.817
201312,Fresh hake per kg,
201312,Smoked salmon per kg,26.935
201312,Full fat milk per 2 litre,1.767
201312,Low fat milk per 1 litre,1.057
201312,Irish cheddar per kg,11.312
201312,Large eggs per half dozen,1.884
201312,Medium eggs per half dozen,1.616
201312,Butter per lb,2.783
201312,Grapes per kg,5.69
201312,Bananas per kg,1.374
201312,Tomatoes per kg,3.151
201312,Onions per kg,1.175
201312,Broccoli per kg,3.369
201312,Carrots per kg,1.319
201312,Mushrooms per kg,4.846
201312,Tomatoes tinned per 400g,0.907
201312,Potatoes 2.5 kg,3.481
201312,Potatoes 7.5 kg,
201312,Potatoes 10 kg,6.484
201312,White granulated sugar per 1 kg,1.343
201312,Jam per lb,2.05
201312,Marmalade per lb,1.889
201312,Tea bags per 80,2.836
201312,Orange juice per litre,1.519
201312,Whiskey - take home (70cl bottle),22.102
201312,Brandy - take home (70cl bottle),26.836
201312,Vodka - take home (70cl bottle),17.652
201312,Cream liqueur - take home (70cl bottle),12.57
201312,Wine - take home (75cl bottle),9.868
201312,Cider - take home (50cl can),2.291
201312,Sherry - take home (75cl bottle),12.621
201312,Lager - take home (50cl can),1.943
201312,Stout - take home (50cl can),2.17
201312,Filtered cigarettes per 20 pk,9.475
201312,Stout - draught bar (1 pint),4.293
201312,Lager - draught bar (1 pint),4.668
201312,Lager - bar (33cl bottle),4.607
201312,Cider - draught bar (1 pint),4.729
201312,Ale - draught bar (1 pint),4.328
201312,Cider - bar (33cl bottle),4.723
201312,Flavoured alcoholic drink - bar (275ml bottle),5.318
201312,Whiskey - bar (single) per ½ glass,4.037
201312,Brandy - bar (single) per ½ glass,4.562
201312,Vodka - bar (single) per ½ glass,4.085
201312,Wine - bar (187ml bottle),5.27
201312,Diesel per litre,1.482
201312,Petrol - unleaded per litre,1.535
201312,Cinema fee,9.082
201312,Nightclubs fee,9.327
201312,Gent's dry cut fee,11.708
201312,"Gent's wash, cut, and blow dry fee",18.255
201312,"Ladies' wash, cut and blow dry fee",38.836
