Month,Item,Value
201910,Onions per kg,1.201
201910,Broccoli per kg,2.522
201910,Carrots per kg,1.111
201910,Mushrooms per kg,3.763
201910,Tomatoes tinned per 400g,0.85
201910,Potatoes 2.5 kg,3.558
201910,Potatoes 7.5 kg,6.739
201910,Potatoes 10 kg,
201910,White granulated sugar per 1 kg,1.192
201910,Jam per lb,1.0
201910,Marmalade per lb,1.845
201910,Tea bags per 80,2.89
201910,Orange juice per litre,1.365
201910,Whiskey - take home (70cl bottle),23.674
201910,Brandy - take home (70cl bottle),32.461
201910,Vodka - take home (70cl bottle),19.387
201910,Cream liqueur - take home (70cl bottle),17.582
201910,Wine - take home (75cl bottle),
201910,Cider - take home (50cl can),2.081
201910,Sherry - take home (75cl bottle),
201910,Lager - take home (50cl can),1.992
201910,Stout - take home (50cl can),2.347
201910,Filtered cigarettes per 20 pk,13.084
201910,Stout - draught bar (1 pint),4.653
201910,Lager - draught bar (1 pint),5.051
201910,Lager - bar (33cl bottle),4.945
201910,Cider - draught bar (1 pint),5.166
201910,Ale - draught bar (1 pint),4.725
201910,Cider - bar (33cl bottle),5.112
201910,Flavoured alcoholic drink - bar (275ml bottle),5.587
201910,Whiskey - bar (single) per ½ glass,4.506
201910,Brandy - bar (single) per ½ glass,4.905
201910,Vodka - bar (single) per ½ glass,4.544
201910,Wine - bar (187ml bottle),
201910,Diesel per litre,1.351
201910,Petrol - unleaded per litre,1.449
201910,Cinema fee,10.281
201910,Nightclubs fee,9.044
201910,Gent's dry cut fee,13.854
201910,"Gent's wash, cut, and blow dry fee",
201910,"Ladies' wash, cut and blow dry fee",43.252
201911,"White, self raising flour per 2 kg",2.053
201911,"Brown, wholemeal flour per 2 kg",2.728
201911,"Bread, white sliced pan, large (800g)",1.289
201911,"Bread, brown sliced pan, large (800g)",1.458
201911,Spaghetti per 500g,1.06
201911,Sirloin steak per kg,15.73
201911,Striploin steak per kg,19.379
201911,Roast beef - topside or rib per kg,13.953
201911,Sliced / diced beef pieces per kg,10.564
201911,Pork loin chops per kg,7.729
201911,Pork steak per kg,8.755
201911,Lamb - whole leg / half leg per kg,10.338
201911,Lamb loin chops per kg,17.966
201911,Lamb gigot chops per kg,
201911,Uncooked chicken medium size 1.6kg,4.541
201911,Lamb's liver per kg,5.877
201911,Ham fillet per kg,5.622
201911,Cooked ham per kg,17.717
201911,Best back rashers per kg,9.413
201911,Pork sausages per kg,6.189
201911,Fresh fillet of whiting per kg,
201911,Fresh fillet of cod per kg,15.79
201911,Fresh salmon per kg,18.982
201911,Fresh fillet of plaice per kg,
201911,Fresh hake per kg,14.953
201911,Smoked salmon per kg,32.708
201911,Full fat milk per 2 litre,1.689
201911,Low fat milk per 1 litre,1.038
201911,Irish cheddar per kg,9.589
201911,Large eggs per half dozen,1.759
201911,Medium eggs per half dozen,1.447
201911,Butter per lb,3.012
201911,Grapes per kg,4.888
201911,Bananas per kg,1.398
201911,Tomatoes per kg,3.41
201911,Onions per kg,1.191
201911,Broccoli per kg,2.663
201911,Carrots per kg,1.131
201911,Mushrooms per kg,3.746
201911,Tomatoes tinned per 400g,0.85
201911,Potatoes 2.5 kg,3.489
201911,Potatoes 7.5 kg,6.621
201911,Potatoes 10 kg,
201911,White granulated sugar per 1 kg,1.177
201911,Jam per lb,0.995
201911,Marmalade per lb,1.875
201911,Tea bags per 80,2.894
201911,Orange juice per litre,1.355
201911,Whiskey - take home (70cl bottle),22.573
201911,Brandy - take home (70cl bottle),27.381
201911,Vodka - take home (70cl bottle),19.076
201911,Cream liqueur - take home (70cl bottle),14.253
201911,Wine - take home (75cl bottle),
201911,Cider - take home (50cl can),2.074
201911,Sherry - take home (75cl bottle),
201911,Lager - take home (50cl can),1.996
201911,Stout - take home (50cl can),2.335
201911,Filtered cigarettes per 20 pk,13.329
201911,Stout - draught bar (1 pint),4.66
201911,Lager - draught bar (1 pint),5.059
201911,Lager - bar (33cl bottle),4.954
201911,Cider - draught bar (1 pint),5.17
201911,Ale - draught bar (1 pint),4.727
201911,Cider - bar (33cl bottle),5.13
201911,Flavoured alcoholic drink - bar (275ml bottle),5.597
201911,Whiskey - bar (single) per ½ glass,4.522
201911,Brandy - bar (single) per ½ glass,4.922
201911,Vodka - bar (single) per ½ glass,4.558
201911,Wine - bar (187ml bottle),
201911,Diesel per litre,1.343
201911,Petrol - unleaded per litre,1.438
201911,Cinema fee,10.256
201911,Nightclubs fee,8.935
201911,Gent's dry cut fee,13.919
201911,"Gent's wash, cut, and blow dry fee",
201911,"Ladies' wash, cut and blow dry fee",43.423
201912,"White, self raising flour per 2 kg",2.054
201912,"Brown, wholemeal flour per 2 kg",2.745
201912,"Bread, white sliced pan, large (800g)",1.297
201912,"Bread, brown sliced pan, large (800g)",1.456
201912,Spaghetti per 500g,1.063
201912,Sirloin steak per kg,15.677
201912,Striploin steak per kg,20.448
201912,Roast beef - topside or rib per kg,13.839
201912,Sliced / diced beef pieces per kg,10.491
201912,Pork loin chops per kg,8.137
201912,Pork steak per kg,8.966
201912,Lamb - whole leg / half leg per kg,9.923
201912,Lamb loin chops per kg,17.107
201912,Lamb gigot chops per kg,
201912,Uncooked chicken medium size 1.6kg,4.813
201912,Lamb's liver per kg,5.884
201912,Ham fillet per kg,5.586
201912,Cooked ham per kg,18.512
201912,Best back rashers per kg,9.382
201912,Pork sausages per kg,6.248
201912,Fresh fillet of whiting per kg,
201912,Fresh fillet of cod per kg,15.998
201912,Fresh salmon per kg,22.006
201912,Fresh fillet of plaice per kg,
201912,Fresh hake per kg,15.705
201912,Smoked salmon per kg,30.747
201912,Full fat milk per 2 litre,1.688
201912,Low fat milk per 1 litre,1.039
201912,Irish cheddar per kg,9.726
201912,Large eggs per half dozen,1.76
201912,Medium eggs per half dozen,1.434
201912,Butter per lb,3.015
201912,Grapes per kg,4.973
201912,Bananas per kg,1.402
201912,Tomatoes per kg,3.405
201912,Onions per kg,1.229
201912,Broccoli per kg,2.834
201912,Carrots per kg,1.143
201912,Mushrooms per kg,3.7
201912,Tomatoes tinned per 400g,0.842
201912,Potatoes 2.5 kg,3.51
201912,Potatoes 7.5 kg,6.563
201912,Potatoes 10 kg,
201912,White granulated sugar per 1 kg,1.167
201912,Jam per lb,0.986
201912,Marmalade per lb,1.726
201912,Tea bags per 80,2.891
201912,Orange juice per litre,1.379
201912,Whiskey - take home (70cl bottle),21.713
201912,Brandy - take home (70cl bottle),26.713
201912,Vodka - take home (70cl bottle),19.105
201912,Cream liqueur - take home (70cl bottle),12.329
201912,Wine - take home (75cl bottle),
201912,Cider - take home (50cl can),2.08
201912,Sherry - take home (75cl bottle),
201912,Lager - take home (50cl can),1.995
201912,Stout - take home (50cl can),2.336
201912,Filtered cigarettes per 20 pk,13.347
201912,Stout - draught bar (1 pint),4.66
201912,Lager - draught bar (1 pint),5.059
201912,Lager - bar (33cl bottle),4.95
201912,Cider - draught bar (1 pint),5.177
201912,Ale - draught bar (1 pint),4.732
201912,Cider - bar (33cl bottle),5.119
201912,Flavoured alcoholic drink - bar (275ml bottle),5.591
201912,Whiskey - bar (single) per ½ glass,4.523
201912,Brandy - bar (single) per ½ glass,4.918
201912,Vodka - bar (single) per ½ glass,4.558
201912,Wine - bar (187ml bottle),
201912,Diesel per litre,1.354
201912,Petrol - unleaded per litre,1.448
201912,Cinema fee,10.35
201912,Nightclubs fee,8.956
201912,Gent's dry cut fee,13.986
201912,"Gent's wash, cut, and blow dry fee",
201912,"Ladies' wash, cut and blow dry fee",43.21
